## This is an edited version of migrant_journey_updated..._b.csv
## Dep. joining or accompanying => Dep_J_A
## Zero expired rows were omited. I've put them back in. 
nationality,year_issued,visa_cat_broad,year,status_year_end,value
China,2012,Study,2015,Valid visa,12479
China,2012,Study,2016,Expired,35672
China,2012,Study,2016,Valid visa,8074
China,2012,Study,2017,Expired,38040
China,2012,Study,2017,Valid visa,5706
China,2012,Study,2018,Expired,39758
China,2012,Study,2018,Valid visa,3988
China,2012,Study,2019,Expired,40674
China,2012,Study,2019,Valid visa,3072
China,2012,Study,2020,Expired,41559
China,2012,Study,2020,Valid visa,2187
China,2013,Study,2013,Expired,478
China,2013,Study,2013,Valid visa,45897
China,2013,Study,2014,Expired,4598
China,2013,Study,2014,Valid visa,41777
China,2013,Study,2015,Expired,26385
China,2013,Study,2015,Valid visa,19990
China,2013,Study,2016,Expired,33557
China,2013,Study,2016,Valid visa,12818
China,2013,Study,2017,Expired,37814
China,2013,Study,2017,Valid visa,8561
China,2013,Study,2018,Expired,40215
China,2013,Study,2018,Valid visa,6160
China,2013,Study,2019,Expired,41990
China,2013,Study,2019,Valid visa,4385
China,2013,Study,2020,Expired,43470
China,2013,Study,2020,Valid visa,2905
China,2014,Study,2014,Expired,639
China,2014,Study,2014,Valid visa,48098
China,2014,Study,2015,Expired,5033
China,2014,Study,2015,Valid visa,43704
China,2014,Study,2016,Expired,27936
China,2014,Study,2016,Valid visa,20801
China,2014,Study,2017,Expired,35095
China,2014,Study,2017,Valid visa,13642
China,2014,Study,2018,Expired,39376
China,2014,Study,2018,Valid visa,9361
China,2014,Study,2019,Expired,41991
China,2014,Study,2019,Valid visa,6746
China,2014,Study,2020,Expired,44581
China,2014,Study,2020,Valid visa,4156
China,2015,Study,2015,Expired,589
China,2015,Study,2015,Valid visa,50565
China,2015,Study,2016,Expired,5458
China,2015,Study,2016,Valid visa,45696
China,2015,Study,2017,Expired,30142
China,2015,Study,2017,Valid visa,21012
China,2015,Study,2018,Expired,36971
China,2015,Study,2018,Valid visa,14183
China,2015,Study,2019,Expired,41344
China,2015,Study,2019,Valid visa,9810
China,2015,Study,2020,Expired,44738
China,2015,Study,2020,Valid visa,6416
China,2016,Study,2016,Expired,500
China,2016,Study,2016,Valid visa,54309
China,2016,Study,2017,Expired,5298
China,2016,Study,2017,Valid visa,49511
China,2016,Study,2018,Expired,31584
China,2016,Study,2018,Valid visa,23225
China,2016,Study,2019,Expired,39477
China,2016,Study,2019,Valid visa,15332
China,2016,Study,2020,Expired,45864
China,2016,Study,2020,Valid visa,8945
China,2017,Study,2017,Expired,500
China,2017,Study,2017,Valid visa,63236
China,2017,Study,2018,Expired,5720
China,2017,Study,2018,Valid visa,58016
China,2017,Study,2019,Expired,38295
China,2017,Study,2019,Valid visa,25441
China,2017,Study,2020,Expired,48506
China,2017,Study,2020,Valid visa,15230
China,2018,Study,2018,Expired,457
China,2018,Study,2018,Valid visa,71330
China,2018,Study,2019,Expired,4994
China,2018,Study,2019,Valid visa,66793
China,2018,Study,2020,Expired,45720
China,2018,Study,2020,Valid visa,26067
China,2019,Study,2019,Expired,620
China,2019,Study,2019,Valid visa,87994
China,2019,Study,2020,Expired,11760
China,2019,Study,2020,Valid visa,76854
China,2020,Study,2020,Expired,570
China,2020,Study,2020,Valid visa,53970
China,2004,Work,2004,Expired,171
China,2004,Work,2004,Valid visa,3112
China,2004,Work,2005,Expired,685
China,2004,Work,2005,Valid visa,2598
China,2004,Work,2006,Expired,898
China,2004,Work,2006,Valid visa,2385
China,2004,Work,2007,Expired,1082
China,2004,Work,2007,Valid visa,2201
China,2004,Work,2008,Expired,1228
China,2004,Work,2008,Valid visa,2055
China,2004,Work,2009,Expired,1504
China,2004,Work,2009,Valid visa,1779
China,2004,Work,2010,Expired,1545
China,2004,Work,2010,Valid visa,1738
China,2004,Work,2011,Expired,1568
China,2004,Work,2011,Valid visa,1715
China,2004,Work,2012,Expired,1578
China,2004,Work,2012,Valid visa,1705
China,2004,Work,2013,Expired,1592
China,2004,Work,2013,Valid visa,1691
China,2004,Work,2014,Expired,1595
China,2004,Work,2014,Valid visa,1688
China,2004,Work,2015,Expired,1595
China,2004,Work,2015,Valid visa,1688
China,2004,Work,2016,Expired,1596
China,2004,Work,2016,Valid visa,1687
China,2004,Work,2017,Expired,1596
China,2004,Work,2017,Valid visa,1687
China,2004,Work,2018,Expired,1597
China,2004,Work,2018,Valid visa,1686
China,2004,Work,2019,Expired,1597
China,2004,Work,2019,Valid visa,1686
China,2004,Work,2020,Expired,1604
China,2004,Work,2020,Valid visa,1679
China,2005,Work,2005,Expired,408
China,2005,Work,2005,Valid visa,3715
China,2005,Work,2006,Expired,1087
China,2005,Work,2006,Valid visa,3036
China,2005,Work,2007,Expired,1380
China,2005,Work,2007,Valid visa,2743
China,2005,Work,2008,Expired,1612
China,2005,Work,2008,Valid visa,2511
China,2005,Work,2009,Expired,1792
China,2005,Work,2009,Valid visa,2331
China,2005,Work,2010,Expired,2136
China,2005,Work,2010,Valid visa,1987
China,2005,Work,2011,Expired,2189
China,2005,Work,2011,Valid visa,1934
China,2005,Work,2012,Expired,2265
China,2005,Work,2012,Valid visa,1858
China,2005,Work,2013,Expired,2288
China,2005,Work,2013,Valid visa,1835
China,2005,Work,2014,Expired,2293
China,2005,Work,2014,Valid visa,1830
China,2005,Work,2015,Expired,2296
China,2005,Work,2015,Valid visa,1827
China,2005,Work,2016,Expired,2298
China,2005,Work,2016,Valid visa,1825
China,2005,Work,2017,Expired,2299
China,2005,Work,2017,Valid visa,1824
China,2005,Work,2018,Expired,2300
China,2005,Work,2018,Valid visa,1823
China,2005,Work,2019,Expired,2300
China,2005,Work,2019,Valid visa,1823
China,2005,Work,2020,Expired,2307
China,2005,Work,2020,Valid visa,1816
China,2006,Work,2006,Expired,755
China,2006,Work,2006,Valid visa,4944
China,2006,Work,2007,Expired,1801
China,2006,Work,2007,Valid visa,3898
China,2006,Work,2008,Expired,2163
China,2006,Work,2008,Valid visa,3536
China,2006,Work,2009,Expired,2416
China,2006,Work,2009,Valid visa,3283
China,2006,Work,2010,Expired,2654
China,2006,Work,2010,Valid visa,3045
China,2006,Work,2011,Expired,3224
China,2006,Work,2011,Valid visa,2475
China,2006,Work,2012,Expired,3302
China,2006,Work,2012,Valid visa,2397
China,2006,Work,2013,Expired,3357
China,2006,Work,2013,Valid visa,2342
China,2006,Work,2014,Expired,3376
China,2006,Work,2014,Valid visa,2323
China,2006,Work,2015,Expired,3378
China,2006,Work,2015,Valid visa,2321
China,2006,Work,2016,Expired,3386
China,2006,Work,2016,Valid visa,2313
China,2006,Work,2017,Expired,3389
China,2006,Work,2017,Valid visa,2310
China,2006,Work,2018,Expired,3391
China,2006,Work,2018,Valid visa,2308
China,2006,Work,2019,Expired,3391
China,2006,Work,2019,Valid visa,2308
China,2006,Work,2020,Expired,3393
China,2006,Work,2020,Valid visa,2306
China,2007,Work,2007,Expired,599
China,2007,Work,2007,Valid visa,4547
China,2007,Work,2008,Expired,1532
China,2007,Work,2008,Valid visa,3614
China,2007,Work,2009,Expired,1975
China,2007,Work,2009,Valid visa,3171
China,2007,Work,2010,Expired,2221
China,2007,Work,2010,Valid visa,2925
China,2007,Work,2011,Expired,2387
China,2007,Work,2011,Valid visa,2759
China,2007,Work,2012,Expired,2951
China,2007,Work,2012,Valid visa,2195
China,2007,Work,2013,Expired,3021
China,2007,Work,2013,Valid visa,2125
China,2007,Work,2014,Expired,3043
China,2007,Work,2014,Valid visa,2103
China,2007,Work,2015,Expired,3057
China,2007,Work,2015,Valid visa,2089
China,2007,Work,2016,Expired,3060
China,2007,Work,2016,Valid visa,2086
China,2007,Work,2017,Expired,3063
China,2007,Work,2017,Valid visa,2083
China,2007,Work,2018,Expired,3064
China,2007,Work,2018,Valid visa,2082
China,2007,Work,2019,Expired,3066
China,2007,Work,2019,Valid visa,2080
China,2007,Work,2020,Expired,3074
China,2007,Work,2020,Valid visa,2072
China,2008,Work,2008,Expired,1780
China,2008,Work,2008,Valid visa,3463
China,2008,Work,2009,Expired,2684
China,2008,Work,2009,Valid visa,2559
China,2008,Work,2010,Expired,3029
China,2008,Work,2010,Valid visa,2214
China,2008,Work,2011,Expired,3209
China,2008,Work,2011,Valid visa,2034
China,2008,Work,2012,Expired,3361
China,2008,Work,2012,Valid visa,1882
China,2008,Work,2013,Expired,3629
China,2008,Work,2013,Valid visa,1614
China,2008,Work,2014,Expired,3645
China,2008,Work,2014,Valid visa,1598
China,2008,Work,2015,Expired,3659
China,2008,Work,2015,Valid visa,1584
China,2008,Work,2016,Expired,3666
China,2008,Work,2016,Valid visa,1577
China,2008,Work,2017,Expired,3673
China,2008,Work,2017,Valid visa,1570
China,2008,Work,2018,Expired,3675
China,2008,Work,2018,Valid visa,1568
China,2008,Work,2019,Expired,3676
China,2008,Work,2019,Valid visa,1567
China,2008,Work,2020,Expired,3694
China,2008,Work,2020,Valid visa,1549
China,2009,Work,2009,Expired,271
China,2009,Work,2009,Valid visa,3034
China,2009,Work,2010,Expired,791
China,2009,Work,2010,Valid visa,2514
China,2009,Work,2011,Expired,1211
China,2009,Work,2011,Valid visa,2094
China,2009,Work,2012,Expired,1585
China,2009,Work,2012,Valid visa,1720
China,2009,Work,2013,Expired,1694
China,2009,Work,2013,Valid visa,1611
China,2009,Work,2014,Expired,1834
China,2009,Work,2014,Valid visa,1471
China,2009,Work,2015,Expired,1863
China,2009,Work,2015,Valid visa,1442
China,2009,Work,2016,Expired,1878
China,2009,Work,2016,Valid visa,1427
China,2009,Work,2017,Expired,1885
China,2009,Work,2017,Valid visa,1420
China,2009,Work,2018,Expired,1894
China,2009,Work,2018,Valid visa,1411
China,2009,Work,2019,Expired,1896
China,2009,Work,2019,Valid visa,1409
China,2009,Work,2020,Expired,1919
China,2009,Work,2020,Valid visa,1386
China,2010,Work,2010,Expired,231
China,2010,Work,2010,Valid visa,3116
China,2010,Work,2011,Expired,858
China,2010,Work,2011,Valid visa,2489
China,2010,Work,2012,Expired,1372
China,2010,Work,2012,Valid visa,1975
China,2010,Work,2013,Expired,1708
China,2010,Work,2013,Valid visa,1639
China,2010,Work,2014,Expired,1791
China,2010,Work,2014,Valid visa,1556
China,2010,Work,2015,Expired,1871
China,2010,Work,2015,Valid visa,1476
China,2010,Work,2016,Expired,1907
China,2010,Work,2016,Valid visa,1440
China,2010,Work,2017,Expired,1926
China,2010,Work,2017,Valid visa,1421
China,2010,Work,2018,Expired,1941
China,2010,Work,2018,Valid visa,1406
China,2010,Work,2019,Expired,1947
China,2010,Work,2019,Valid visa,1400
China,2010,Work,2020,Expired,1968
China,2010,Work,2020,Valid visa,1379
China,2011,Work,2011,Expired,346
China,2011,Work,2011,Valid visa,2689
China,2011,Work,2012,Expired,883
China,2011,Work,2012,Valid visa,2152
China,2011,Work,2013,Expired,1352
China,2011,Work,2013,Valid visa,1683
China,2011,Work,2014,Expired,1618
China,2011,Work,2014,Valid visa,1417
China,2011,Work,2015,Expired,1709
China,2011,Work,2015,Valid visa,1326
China,2011,Work,2016,Expired,1832
China,2011,Work,2016,Valid visa,1203
China,2011,Work,2017,Expired,1869
China,2011,Work,2017,Valid visa,1166
China,2011,Work,2018,Expired,1893
China,2011,Work,2018,Valid visa,1142
China,2011,Work,2019,Expired,1914
China,2011,Work,2019,Valid visa,1121
China,2011,Work,2020,Expired,1953
China,2011,Work,2020,Valid visa,1082
China,2012,Work,2012,Expired,324
China,2012,Work,2012,Valid visa,2533
China,2012,Work,2013,Expired,868
China,2012,Work,2013,Valid visa,1989
China,2012,Work,2014,Expired,1282
China,2012,Work,2014,Valid visa,1575
China,2012,Work,2015,Expired,1506
China,2012,Work,2015,Valid visa,1351
China,2012,Work,2016,Expired,1605
China,2012,Work,2016,Valid visa,1252
China,2012,Work,2017,Expired,1763
China,2012,Work,2017,Valid visa,1094
China,2012,Work,2018,Expired,1801
China,2012,Work,2018,Valid visa,1056
China,2012,Work,2019,Expired,1815
China,2012,Work,2019,Valid visa,1042
China,2012,Work,2020,Expired,1880
China,2012,Work,2020,Valid visa,977
China,2013,Work,2013,Expired,410
China,2013,Work,2013,Valid visa,3169
China,2013,Work,2014,Expired,1181
China,2013,Work,2014,Valid visa,2398
China,2013,Work,2015,Expired,1606
China,2013,Work,2015,Valid visa,1973
China,2013,Work,2016,Expired,2040
China,2013,Work,2016,Valid visa,1539
China,2013,Work,2017,Expired,2151
China,2013,Work,2017,Valid visa,1428
China,2013,Work,2018,Expired,2313
China,2013,Work,2018,Valid visa,1266
China,2013,Work,2019,Expired,2354
China,2013,Work,2019,Valid visa,1225
China,2013,Work,2020,Expired,2417
China,2013,Work,2020,Valid visa,1162
China,2014,Work,2014,Expired,471
China,2014,Work,2014,Valid visa,4277
China,2014,Work,2015,Expired,1378
China,2014,Work,2015,Valid visa,3370
China,2014,Work,2016,Expired,1792
China,2014,Work,2016,Valid visa,2956
China,2014,Work,2017,Expired,2340
China,2014,Work,2017,Valid visa,2408
China,2014,Work,2018,Expired,2606
China,2014,Work,2018,Valid visa,2142
China,2014,Work,2019,Expired,2843
China,2014,Work,2019,Valid visa,1905
China,2014,Work,2020,Expired,2989
China,2014,Work,2020,Valid visa,1759
China,2015,Work,2015,Expired,557
China,2015,Work,2015,Valid visa,3485
China,2015,Work,2016,Expired,1478
China,2015,Work,2016,Valid visa,2564
China,2015,Work,2017,Expired,1887
China,2015,Work,2017,Valid visa,2155
China,2015,Work,2018,Expired,2414
China,2015,Work,2018,Valid visa,1628
China,2015,Work,2019,Expired,2559
China,2015,Work,2019,Valid visa,1483
China,2015,Work,2020,Expired,2882
China,2015,Work,2020,Valid visa,1160
China,2016,Work,2016,Expired,730
China,2016,Work,2016,Valid visa,3609
China,2016,Work,2017,Expired,1882
China,2016,Work,2017,Valid visa,2457
China,2016,Work,2018,Expired,2364
China,2016,Work,2018,Valid visa,1975
China,2016,Work,2019,Expired,2909
China,2016,Work,2019,Valid visa,1430
China,2016,Work,2020,Expired,3120
China,2016,Work,2020,Valid visa,1219
China,2017,Work,2017,Expired,420
China,2017,Work,2017,Valid visa,3983
China,2017,Work,2018,Expired,1496
China,2017,Work,2018,Valid visa,2907
China,2017,Work,2019,Expired,2069
China,2017,Work,2019,Valid visa,2334
China,2017,Work,2020,Expired,2619
China,2017,Work,2020,Valid visa,1784
China,2018,Work,2018,Expired,759
China,2018,Work,2018,Valid visa,4286
China,2018,Work,2019,Expired,2013
China,2018,Work,2019,Valid visa,3032
China,2018,Work,2020,Expired,2619
China,2018,Work,2020,Valid visa,2426
China,2019,Work,2019,Expired,657
China,2019,Work,2019,Valid visa,4627
China,2019,Work,2020,Expired,1992
China,2019,Work,2020,Valid visa,3292
China,2020,Work,2020,Expired,111
China,2020,Work,2020,Valid visa,1687
India,2004,Dep_J_A,2004,Expired,43
India,2004,Dep_J_A,2004,Valid visa,4267
India,2004,Dep_J_A,2005,Expired,321
India,2004,Dep_J_A,2005,Valid visa,3989
India,2004,Dep_J_A,2006,Expired,487
India,2004,Dep_J_A,2006,Valid visa,3823
India,2004,Dep_J_A,2007,Expired,557
India,2004,Dep_J_A,2007,Valid visa,3753
India,2004,Dep_J_A,2008,Expired,774
India,2004,Dep_J_A,2008,Valid visa,3536
India,2004,Dep_J_A,2009,Expired,873
India,2004,Dep_J_A,2009,Valid visa,3437
India,2004,Dep_J_A,2010,Expired,977
India,2004,Dep_J_A,2010,Valid visa,3333
India,2004,Dep_J_A,2011,Expired,1066
India,2004,Dep_J_A,2011,Valid visa,3244
India,2004,Dep_J_A,2012,Expired,1075
India,2004,Dep_J_A,2012,Valid visa,3235
India,2004,Dep_J_A,2013,Expired,1085
India,2004,Dep_J_A,2013,Valid visa,3225
India,2004,Dep_J_A,2014,Expired,1086
India,2004,Dep_J_A,2014,Valid visa,3224
India,2004,Dep_J_A,2015,Expired,1087
India,2004,Dep_J_A,2015,Valid visa,3223
India,2004,Dep_J_A,2016,Expired,1087
India,2004,Dep_J_A,2016,Valid visa,3223
India,2004,Dep_J_A,2017,Expired,1087
India,2004,Dep_J_A,2017,Valid visa,3223
India,2004,Dep_J_A,2018,Expired,1089
India,2004,Dep_J_A,2018,Valid visa,3221
India,2004,Dep_J_A,2019,Expired,1089
India,2004,Dep_J_A,2019,Valid visa,3221
India,2004,Dep_J_A,2020,Expired,1091
India,2004,Dep_J_A,2020,Valid visa,3219
India,2005,Dep_J_A,2005,Expired,70
India,2005,Dep_J_A,2005,Valid visa,3670
India,2005,Dep_J_A,2006,Expired,399
India,2005,Dep_J_A,2006,Valid visa,3341
India,2005,Dep_J_A,2007,Expired,533
India,2005,Dep_J_A,2007,Valid visa,3207
India,2005,Dep_J_A,2008,Expired,657
India,2005,Dep_J_A,2008,Valid visa,3083
India,2005,Dep_J_A,2009,Expired,757
India,2005,Dep_J_A,2009,Valid visa,2983
India,2005,Dep_J_A,2010,Expired,873
India,2005,Dep_J_A,2010,Valid visa,2867
India,2005,Dep_J_A,2011,Expired,964
India,2005,Dep_J_A,2011,Valid visa,2776
India,2005,Dep_J_A,2012,Expired,988
India,2005,Dep_J_A,2012,Valid visa,2752
India,2005,Dep_J_A,2013,Expired,994
India,2005,Dep_J_A,2013,Valid visa,2746
India,2005,Dep_J_A,2014,Expired,997
India,2005,Dep_J_A,2014,Valid visa,2743
India,2005,Dep_J_A,2015,Expired,1002
India,2005,Dep_J_A,2015,Valid visa,2738
India,2005,Dep_J_A,2016,Expired,1002
India,2005,Dep_J_A,2016,Valid visa,2738
India,2005,Dep_J_A,2017,Expired,1002
India,2005,Dep_J_A,2017,Valid visa,2738
India,2005,Dep_J_A,2018,Expired,1002
India,2005,Dep_J_A,2018,Valid visa,2738
India,2005,Dep_J_A,2019,Expired,1002
India,2005,Dep_J_A,2019,Valid visa,2738
India,2005,Dep_J_A,2020,Expired,1003
India,2005,Dep_J_A,2020,Valid visa,2737
India,2006,Dep_J_A,2006,Expired,48
India,2006,Dep_J_A,2006,Valid visa,1748
India,2006,Dep_J_A,2007,Expired,127
India,2006,Dep_J_A,2007,Valid visa,1669
India,2006,Dep_J_A,2008,Expired,281
India,2006,Dep_J_A,2008,Valid visa,1515
India,2006,Dep_J_A,2009,Expired,336
India,2006,Dep_J_A,2009,Valid visa,1460
India,2006,Dep_J_A,2010,Expired,370
India,2006,Dep_J_A,2010,Valid visa,1426
India,2006,Dep_J_A,2011,Expired,449
India,2006,Dep_J_A,2011,Valid visa,1347
India,2006,Dep_J_A,2012,Expired,472
India,2006,Dep_J_A,2012,Valid visa,1324
India,2006,Dep_J_A,2013,Expired,486
India,2006,Dep_J_A,2013,Valid visa,1310
India,2006,Dep_J_A,2014,Expired,487
India,2006,Dep_J_A,2014,Valid visa,1309
India,2006,Dep_J_A,2015,Expired,489
India,2006,Dep_J_A,2015,Valid visa,1307
India,2006,Dep_J_A,2016,Expired,491
India,2006,Dep_J_A,2016,Valid visa,1305
India,2006,Dep_J_A,2017,Expired,491
India,2006,Dep_J_A,2017,Valid visa,1305
India,2006,Dep_J_A,2018,Expired,492
India,2006,Dep_J_A,2018,Valid visa,1304
India,2006,Dep_J_A,2019,Expired,495
India,2006,Dep_J_A,2019,Valid visa,1301
India,2006,Dep_J_A,2020,Expired,497
India,2006,Dep_J_A,2020,Valid visa,1299
India,2007,Dep_J_A,2007,Expired,258
India,2007,Dep_J_A,2007,Valid visa,12173
India,2007,Dep_J_A,2008,Expired,1767
India,2007,Dep_J_A,2008,Valid visa,10664
